player1_age,player1_ranking,player1_points,player1_win_rate,player1_win_rate_3_sets,player1_win_rate_tiebreak,player1_total_matches_dure,player1_win_rate_dure,player1_total_matches_terre battue,player1_win_rate_terre battue,player1_total_matches_gazon,player1_win_rate_gazon,player1_total_matches_salle,player1_win_rate_salle,player1_total_matches_carpet,player1_win_rate_carpet,player1_total_matches_acryl,player1_win_rate_acryl,player1_first_serve_pct,player1_first_serve_won_pct,player1_second_serve_won_pct,player1_return_points_won_pct,player1_break_point_won_pct,player1_double_fautes,player1_aces,player1_avg_first_serve_pct,player1_avg_first_serve_won_pct,player1_avg_second_serve_won_pct,player1_avg_return_points_won_pct,player1_avg_break_point_won_pct,player1_avg_double_fautes,player1_avg_aces,player2_age,player2_ranking,player2_points,player2_win_rate,player2_win_rate_3_sets,player2_win_rate_tiebreak,player2_total_matches_dure,player2_win_rate_dure,player2_total_matches_terre battue,player2_win_rate_terre battue,player2_total_matches_gazon,player2_win_rate_gazon,player2_total_matches_salle,player2_win_rate_salle,player2_total_matches_carpet,player2_win_rate_carpet,player2_total_matches_acryl,player2_win_rate_acryl,player2_first_serve_pct,player2_first_serve_won_pct,player2_second_serve_won_pct,player2_return_points_won_pct,player2_break_point_won_pct,player2_double_fautes,player2_aces,player2_avg_first_serve_pct,player2_avg_first_serve_won_pct,player2_avg_second_serve_won_pct,player2_avg_return_points_won_pct,player2_avg_break_point_won_pct,player2_avg_double_fautes,player2_avg_aces,tournament_category,target,surface_dure,surface_salle,surface_terre_batue,surface_gazon
36,165,359,0.46,0.5789473684210527,0.2631578947368421,1,0.0,49,0.46938775510204084,0,0.0,0,0.0,0,0,0,0,0.65,0.52,0.45,0.4,0.33,3,4,0.6471054718477399,0.6433823529411765,0.5131086142322098,0.3875476493011436,0.4026315789473684,1.9230769230769231,1.5192307692307692,27,195,296,0.58,0.45,0.5,1,0.0,48,0.6041666666666666,0,0.0,1,0.0,0,0,0,0,0.59,0.77,0.36,0.51,0.67,7,1,0.6776012301383906,0.642965204236006,0.4793322734499205,0.43877032520325204,0.4668141592920354,2.4814814814814814,1.3888888888888888,2,0,0,0,1,0
29,80,712,0.54,0.5,0.4166666666666667,9,0.5555555555555556,26,0.5769230769230769,3,0.3333333333333333,12,0.5,0,0,0,0,0.68,0.74,0.7,0.36,0.3,3,10,0.6298554652213189,0.69989243456436,0.46163215590742995,0.3884762547828044,0.4097560975609756,3.9322033898305087,4.406779661016949,30,109,566,0.56,0.45,0.6111111111111112,5,0.2,34,0.7058823529411765,3,0.3333333333333333,8,0.25,0,0,0,0,0.68,0.7,0.51,0.27,0.33,2,7,0.652129558786024,0.751662104028158,0.5689149560117303,0.3420673076923077,0.35687732342007433,2.0727272727272728,4.767857142857143,2,1,0,1,0,0
25,97,624,0.62,0.6,0.625,8,0.5,41,0.6585365853658537,1,0.0,0,0.0,0,0,0,0,0.43,0.52,0.61,0.35,0.5,5,0,0.6170042643923241,0.6544276457883369,0.4662491301322199,0.43039025740381953,0.4782608695652174,2.5,2.4615384615384617,23,133,452,0.6,0.631578947368421,0.5882352941176471,19,0.5263157894736842,27,0.6666666666666666,1,0.0,3,0.6666666666666666,0,0,0,0,0.52,0.84,0.45,0.43,0.75,9,3,0.6085816448152562,0.6936936936936937,0.5158343483556638,0.39420142421159715,0.4301675977653631,3.056603773584906,4.037735849056604,2,0,0,0,1,0
33,10,3350,0.7,0.6551724137931034,1.0625,22,0.7272727272727273,12,0.6666666666666666,6,0.6666666666666666,10,0.7,0,0,0,0,0.58,0.66,0.58,0.37,0.5,3,5,0.6019000226193169,0.8000751597143931,0.5244318181818182,0.37005054759898903,0.36,3.9285714285714284,8.267857142857142,19,48,1136,0.54,0.52,0.8461538461538461,21,0.6190476190476191,10,0.6,7,0.2857142857142857,12,0.5,0,0,0,0,0.61,0.78,0.4,0.37,0.2,6,10,0.5893698138596097,0.73896499238965,0.4779291553133515,0.36422915696320446,0.4068767908309456,3.482142857142857,9.375,3,0,1,0,0,0
25,71,768,0.6,0.48148148148148145,0.75,13,0.5384615384615384,14,0.6428571428571429,10,0.6,13,0.6153846153846154,0,0,0,0,0.57,0.82,0.55,0.33,0.5,5,8,0.6203291814946619,0.7321620652563643,0.5289982425307557,0.3755178127589064,0.37073170731707317,3.3214285714285716,7.071428571428571,38,129,470,0.52,0.47058823529411764,0.6875,11,0.7272727272727273,22,0.5,8,0.5,9,0.3333333333333333,0,0,0,0,0.48,0.68,0.67,0.3,0.0,3,0,0.5924443332499375,0.7423986486486487,0.5033763044812769,0.36584766584766587,0.38271604938271603,2.740740740740741,5.481481481481482,3,1,0,1,0,0
26,105,591,0.44,0.5714285714285714,0.6428571428571429,27,0.37037037037037035,5,0.4,12,0.6666666666666666,6,0.3333333333333333,0,0,0,0,0.65,0.74,0.48,0.44,0.25,2,13,0.5791486107570737,0.7350352112676056,0.5202907328891581,0.3376057421174058,0.3247232472324723,2.392156862745098,8.058823529411764,28,173,330,0.56,0.5,0.7692307692307693,5,0.6,37,0.6216216216216216,4,0.0,4,0.5,0,0,0,0,0.67,0.66,0.35,0.35,0.33,3,8,0.6648192135128002,0.6792377927749107,0.5125984251968504,0.39450520138703654,0.4425287356321839,1.5490196078431373,3.450980392156863,1,1,0,0,0,1
22,65,784,0.64,0.45454545454545453,0.6190476190476191,35,0.7142857142857143,0,0.0,3,0.3333333333333333,12,0.5,0,0,0,0,0.62,0.66,0.41,0.43,1.0,2,4,0.5829372623574145,0.7215654300856095,0.5527065527065527,0.36843391155631566,0.41916167664670656,1.7037037037037037,6.888888888888889,23,99,622,0.8,0.85,0.7333333333333333,16,0.8125,0,0.0,12,0.75,22,0.8181818181818182,0,0,0,0,0.62,0.68,0.4,0.44,0.45,7,3,0.6130737134909596,0.7404718693284936,0.5125808770668584,0.4068163375710035,0.45121951219512196,4.76,5.58,2,0,1,0,0,0
26,136,443,0.52,0.36363636363636365,0.75,19,0.47368421052631576,16,0.5625,5,0.6,10,0.5,0,0,0,0,0.58,0.65,0.51,0.46,0.67,5,3,0.6532753326509724,0.7430473952213082,0.5232472324723247,0.3623819898329702,0.34674922600619196,3.0,6.352941176470588,22,166,352,0.48,0.42857142857142855,0.5833333333333334,28,0.5,6,0.3333333333333333,11,0.5454545454545454,5,0.4,0,0,0,0,0.67,0.66,0.29,0.41,0.8,5,1,0.6429141185854825,0.6840363937138131,0.5011169024571854,0.3648279628618241,0.4006734006734007,2.0576923076923075,3.923076923076923,3,1,1,0,0,0
23,38,1335,0.6,0.625,0.6666666666666666,22,0.5909090909090909,5,0.6,15,0.6666666666666666,8,0.5,0,0,0,0,0.77,0.81,0.63,0.32,0.2,0,12,0.6572004028197381,0.7376647257125345,0.5517038777908343,0.34228855721393037,0.3426183844011142,1.359375,8.359375,22,166,352,0.48,0.42857142857142855,0.5833333333333334,28,0.5,6,0.3333333333333333,11,0.5454545454545454,5,0.4,0,0,0,0,0.66,0.71,0.6,0.23,0.0,0,8,0.6429141185854825,0.6840363937138131,0.5011169024571854,0.3648279628618241,0.4006734006734007,2.0576923076923075,3.923076923076923,2,1,0,0,0,1
27,67,778,0.58,0.6190476190476191,0.625,13,0.5384615384615384,29,0.6551724137931034,2,0.5,6,0.3333333333333333,0,0,0,0,0.6,0.69,0.43,0.44,0.71,3,7,0.6454306848007635,0.6791127541589649,0.5040376850605652,0.39941477688368693,0.4292929292929293,1.6363636363636365,3.018181818181818,23,119,509,0.58,0.47058823529411764,0.6,11,0.36363636363636365,33,0.6666666666666666,0,0.0,6,0.5,0,0,0,0,0.5,0.67,0.46,0.41,0.44,3,5,0.551363900174115,0.7,0.5084087968952135,0.4114645858343337,0.39325842696629215,2.0,3.04,2,1,0,0,1,0
25,24,1865,0.56,0.5789473684210527,0.5,23,0.6521739130434783,12,0.3333333333333333,8,0.625,7,0.5714285714285714,0,0,0,0,0.55,0.71,0.68,0.44,0.43,1,2,0.6362801377726751,0.7430530494406351,0.5047378395451674,0.3432624113475177,0.38412698412698415,3.1320754716981134,8.88888888888889,27,33,1420,0.5,0.64,0.5625,21,0.47619047619047616,11,0.45454545454545453,8,0.5,10,0.6,0,0,0,0,0.69,0.66,0.33,0.3,1.0,5,5,0.5997655334114889,0.7607505863956215,0.4381956649091974,0.3504650024473813,0.3790849673202614,6.576923076923077,11.846153846153847,1,1,1,0,0,0
27,8,3760,0.56,0.5454545454545454,0.5,20,0.65,17,0.6470588235294118,2,0.0,11,0.36363636363636365,0,0,0,0,0.61,0.89,0.41,0.44,0.31,6,13,0.6088109320823986,0.7658291457286432,0.5239833159541188,0.37236307335010643,0.3640661938534279,2.8666666666666667,8.35,23,28,1660,0.66,0.6842105263157895,0.8571428571428571,29,0.7241379310344828,5,0.8,0,0.0,16,0.5,0,0,0,0,0.57,0.63,0.48,0.3,0.29,7,15,0.6182881446039341,0.7570937231298366,0.516016713091922,0.3525065963060686,0.3720136518771331,2.549019607843137,8.196078431372548,4,1,1,0,0,0
22,121,500,0.74,0.625,0.8181818181818182,3,0.3333333333333333,30,0.8333333333333334,0,0.0,17,0.6470588235294118,0,0,0,0,0.64,0.83,0.42,0.47,0.5,6,3,0.6445961995249406,0.7365269461077845,0.49624060150375937,0.42139067299636973,0.43922651933701656,3.980392156862745,4.8,23,182,315,0.58,0.5625,0.7142857142857143,10,0.6,25,0.68,5,0.6,10,0.3,0,0,0,0,0.62,0.7,0.24,0.32,0.29,3,8,0.5925006892748829,0.7301070265239646,0.5196211096075778,0.3705834018077239,0.4065934065934066,2.1,6.82,2,1,0,1,0,0
23,47,1148,0.5,0.55,0.6,9,0.2222222222222222,33,0.6666666666666666,3,0.0,5,0.2,0,0,0,0,0.72,0.73,0.38,0.51,0.36,0,1,0.6563636363636364,0.6434507320933913,0.47845804988662133,0.41632962588473205,0.42144638403990026,2.28,2.52,30,162,371,0.56,0.6363636363636364,0.5555555555555556,5,0.8,26,0.5769230769230769,3,0.3333333333333333,16,0.5,0,0,0,0,0.63,0.51,0.46,0.37,0.4,1,1,0.6225619399051133,0.6803556308213379,0.5425977653631285,0.37572254335260113,0.3659942363112392,1.8076923076923077,4.038461538461538,1,1,0,0,1,0
25,9,3745,0.66,0.72,0.75,10,0.8,15,0.6666666666666666,10,0.8,15,0.4666666666666667,0,0,0,0,0.63,0.7,0.94,0.44,0.8,0,2,0.5470066014113362,0.7380165289256199,0.5356608478802992,0.42078399346672113,0.45161290322580644,2.966666666666667,4.583333333333333,25,24,1865,0.56,0.5789473684210527,0.5,23,0.6521739130434783,12,0.3333333333333333,8,0.625,7,0.5714285714285714,0,0,0,0,0.67,0.66,0.37,0.21,1.0,1,1,0.6362801377726751,0.7430530494406351,0.5047378395451674,0.3432624113475177,0.38412698412698415,3.1320754716981134,8.88888888888889,1,1,0,0,1,0
29,125,474,0.54,0.6363636363636364,0.6666666666666666,22,0.4090909090909091,3,0.6666666666666666,20,0.7,5,0.4,0,0,0,0,0.55,0.8,0.48,0.56,0.83,4,5,0.6124186279419128,0.7399836467702371,0.5122739018087855,0.35013934633899163,0.35664335664335667,2.7962962962962963,6.611111111111111,27,183,314,0.5,0.4666666666666667,0.6666666666666666,2,0.5,47,0.5106382978723404,1,0.0,0,0.0,0,0,0,0,0.64,0.47,0.39,0.35,0.25,3,1,0.6647041507212246,0.6412754650132861,0.4863915715539947,0.41428141006327207,0.4365781710914454,2.4791666666666665,2.25,4,1,1,0,0,0
30,101,616,0.7,0.6842105263157895,0.7647058823529411,15,0.6666666666666666,13,0.6153846153846154,6,0.8333333333333334,16,0.75,0,0,0,0,0.6,0.74,0.64,0.25,0.25,3,6,0.5744853737811484,0.7468175388967468,0.5283259070655634,0.38586806513938726,0.40476190476190477,3.02,7.12,30,109,566,0.56,0.45,0.6111111111111112,5,0.2,34,0.7058823529411765,3,0.3333333333333333,8,0.25,0,0,0,0,0.75,0.85,0.45,0.3,0.4,2,2,0.652129558786024,0.751662104028158,0.5689149560117303,0.3420673076923077,0.35687732342007433,2.0727272727272728,4.767857142857143,3,0,0,0,1,0
23,103,605,0.68,0.5882352941176471,0.8947368421052632,38,0.7105263157894737,0,0.0,6,0.5,6,0.6666666666666666,0,0,0,0,0.5,0.78,0.58,0.26,1.0,4,14,0.6070127504553734,0.7378094523630908,0.5359212050984936,0.37976085031000884,0.35,3.3035714285714284,8.017857142857142,38,129,470,0.52,0.47058823529411764,0.6875,11,0.7272727272727273,22,0.5,8,0.5,9,0.3333333333333333,0,0,0,0,0.6,0.82,0.62,0.32,0.13,2,11,0.5924443332499375,0.7423986486486487,0.5033763044812769,0.36584766584766587,0.38271604938271603,2.740740740740741,5.481481481481482,2,0,0,0,0,1
20,20,2355,0.62,0.5652173913043478,0.7647058823529411,13,0.6153846153846154,15,0.6666666666666666,9,0.6666666666666666,13,0.5384615384615384,0,0,0,0,0.45,0.68,0.5,0.38,0.15,9,3,0.6065082423463927,0.7525591246028944,0.49864056552474173,0.37153813378781425,0.3779527559055118,3.288135593220339,6.220338983050848,27,67,778,0.58,0.6190476190476191,0.625,13,0.5384615384615384,29,0.6551724137931034,2,0.5,6,0.3333333333333333,0,0,0,0,0.64,0.72,0.44,0.42,0.63,1,3,0.6454306848007635,0.6791127541589649,0.5040376850605652,0.39941477688368693,0.4292929292929293,1.6363636363636365,3.018181818181818,1,0,1,0,0,0
24,22,1985,0.64,0.6363636363636364,0.6470588235294118,26,0.6923076923076923,10,0.5,10,0.7,4,0.5,0,0,0,0,0.65,0.85,0.59,0.26,0.0,4,18,0.602735978112175,0.7444394008170676,0.5241046831955923,0.37287261474987105,0.36890243902439024,1.7142857142857142,7.73469387755102,21,31,1561,0.68,0.6666666666666666,0.9565217391304348,18,0.6111111111111112,10,0.7,14,0.7142857142857143,8,0.75,0,0,0,0,0.71,0.84,0.51,0.24,0.25,10,51,0.6447466007416564,0.799079754601227,0.546276965901183,0.2976791120080727,0.3548387096774194,4.591836734693878,18.06122448979592,4,0,0,0,0,1
31,84,674,0.48,0.42857142857142855,0.5333333333333333,19,0.47368421052631576,16,0.3125,5,0.4,10,0.8,0,0,0,0,0.64,0.63,0.52,0.37,0.6,2,4,0.5895361380798274,0.7035681610247027,0.5256241787122208,0.3561346362649294,0.3956043956043956,2.019607843137255,4.235294117647059,35,163,369,0.58,0.6,0.6875,16,0.5625,25,0.6,7,0.5714285714285714,2,0.5,0,0,0,0,0.69,0.71,0.45,0.41,0.23,2,4,0.6304096274010645,0.6674008810572687,0.504070131496556,0.40385045892097604,0.42280285035629456,3.326923076923077,2.076923076923077,3,0,0,0,1,0
25,9,3745,0.66,0.72,0.75,10,0.8,15,0.6666666666666666,10,0.8,15,0.4666666666666667,0,0,0,0,0.54,0.74,0.44,0.39,0.57,1,1,0.5470066014113362,0.7380165289256199,0.5356608478802992,0.42078399346672113,0.45161290322580644,2.966666666666667,4.583333333333333,31,57,981,0.56,0.5416666666666666,0.5625,14,0.42857142857142855,27,0.7037037037037037,3,0.3333333333333333,6,0.3333333333333333,0,0,0,0,0.48,0.74,0.5,0.4,0.6,2,7,0.6482266339504796,0.6820371644872677,0.5307545973367153,0.38626891862250495,0.38954869358669836,2.0,3.152542372881356,1,1,0,1,0,0
30,118,513,0.64,0.47368421052631576,1.2727272727272727,2,0.0,37,0.7837837837837838,2,0.5,9,0.2222222222222222,0,0,0,0,0.57,0.73,0.58,0.38,0.18,1,3,0.6066350710900474,0.6814236111111112,0.5100401606425703,0.42285279959462885,0.4036281179138322,3.34,2.34,35,163,369,0.58,0.6,0.6875,16,0.5625,25,0.6,7,0.5714285714285714,2,0.5,0,0,0,0,0.66,0.62,0.63,0.34,0.29,5,5,0.6304096274010645,0.6674008810572687,0.504070131496556,0.40385045892097604,0.42280285035629456,3.326923076923077,2.076923076923077,2,0,0,1,0,0
27,2,7915,0.76,0.6666666666666666,0.631578947368421,17,0.7647058823529411,11,0.7272727272727273,8,0.75,14,0.7857142857142857,0,0,0,0,0.63,0.84,0.74,0.42,0.6,1,8,0.7057241070094157,0.7653536637018212,0.5418994413407822,0.38388881392524626,0.33117932148626816,2.357142857142857,9.333333333333334,25,24,1865,0.56,0.5789473684210527,0.5,23,0.6521739130434783,12,0.3333333333333333,8,0.625,7,0.5714285714285714,0,0,0,0,0.65,0.71,0.35,0.2,1.0,6,5,0.6362801377726751,0.7430530494406351,0.5047378395451674,0.3432624113475177,0.38412698412698415,3.1320754716981134,8.88888888888889,3,1,0,0,1,0
30,102,610,0.54,0.6,0.4375,17,0.5882352941176471,15,0.4,4,0.5,14,0.6428571428571429,0,0,0,0,0.49,0.73,0.56,0.31,0.5,1,4,0.6208401527550463,0.7021089630931459,0.5302593659942363,0.36565389696169087,0.3670886075949367,3.0408163265306123,4.346938775510204,22,116,518,0.5,0.36363636363636365,0.4375,16,0.4375,7,0.2857142857142857,9,0.5555555555555556,18,0.6111111111111112,0,0,0,0,0.53,0.84,0.52,0.36,1.0,5,6,0.6260514912057099,0.6909609120521173,0.5207907293796864,0.36629562516179137,0.44107744107744107,2.543859649122807,5.684210526315789,2,0,1,0,0,0
29,53,1026,0.5,0.5,0.5,15,0.5333333333333333,21,0.47619047619047616,6,0.5,8,0.5,0,0,0,0,0.64,0.7,0.53,0.32,1.0,2,3,0.6591794636717855,0.7260083449235049,0.5258910558170814,0.3360949395432154,0.33114754098360655,2.086206896551724,6.086206896551724,25,56,981,0.6,0.45,0.8,17,0.5294117647058824,11,0.45454545454545453,6,0.5,16,0.8125,0,0,0,0,0.74,0.77,0.43,0.36,0.33,3,2,0.5954869358669834,0.7742321499800559,0.5102759835584263,0.36427076064200975,0.41776315789473684,5.8,7.909090909090909,3,0,1,0,0,0
28,75,730,0.76,0.6428571428571429,0.8333333333333334,21,0.6190476190476191,0,0.0,2,0.5,27,0.8888888888888888,0,0,0,0,0.63,0.75,0.63,0.32,0.5,0,10,0.6178440267876432,0.740909090909091,0.532504239683437,0.38370869290675647,0.3931203931203931,2.015625,6.671875,33,148,391,0.44,0.5769230769230769,0.47619047619047616,6,0.3333333333333333,19,0.42105263157894735,6,0.5,19,0.47368421052631576,0,0,0,0,0.63,0.78,0.5,0.29,1.0,5,22,0.5970223325062035,0.727763923524522,0.48891625615763545,0.3560039860488291,0.39361702127659576,4.92,9.4,2,1,0,1,0,0
22,116,518,0.5,0.36363636363636365,0.4375,16,0.4375,7,0.2857142857142857,9,0.5555555555555556,18,0.6111111111111112,0,0,0,0,0.61,0.52,0.58,0.32,1.0,1,5,0.6260514912057099,0.6909609120521173,0.5207907293796864,0.36629562516179137,0.44107744107744107,2.543859649122807,5.684210526315789,28,126,473,0.52,0.5,0.7058823529411765,6,0.5,40,0.525,4,0.5,0,0.0,0,0,0,0,0.63,0.74,0.57,0.46,0.25,1,10,0.617542070372259,0.7043765483071841,0.498,0.3745895428138419,0.3945578231292517,1.607843137254902,5.9411764705882355,1,0,0,0,1,0
27,33,1420,0.5,0.64,0.5625,21,0.47619047619047616,11,0.45454545454545453,8,0.5,10,0.6,0,0,0,0,0.58,0.82,0.39,0.47,0.71,13,21,0.5997655334114889,0.7607505863956215,0.4381956649091974,0.3504650024473813,0.3790849673202614,6.576923076923077,11.846153846153847,34,164,364,0.4,0.42857142857142855,0.4444444444444444,23,0.43478260869565216,11,0.2727272727272727,7,0.42857142857142855,9,0.4444444444444444,0,0,0,0,0.57,0.59,0.45,0.36,0.2,4,2,0.572987721691678,0.7281746031746031,0.4904153354632588,0.3549793483249197,0.3283582089552239,3.509433962264151,4.943396226415095,1,1,1,0,0,0
30,26,1745,0.58,0.5833333333333334,0.8235294117647058,30,0.6333333333333333,8,0.375,7,0.5714285714285714,5,0.6,0,0,0,0,0.52,0.55,0.41,0.42,0.33,2,4,0.5986411065275419,0.7239562221321443,0.5157194679564692,0.36083474884736716,0.36942675159235666,1.3518518518518519,6.537037037037037,19,50,1115,0.62,0.5909090909090909,0.9375,25,0.76,6,0.5,11,0.6363636363636364,8,0.25,0,0,0,0,0.53,0.63,0.53,0.52,0.42,4,1,0.6266693646297046,0.7084275104940265,0.5311653116531165,0.3740579135263784,0.3856812933025404,2.1746031746031744,4.73015873015873,3,0,1,0,0,0
23,94,634,0.54,0.6363636363636364,0.8125,14,0.5,12,0.4166666666666667,8,0.625,16,0.625,0,0,0,0,0.62,0.82,0.54,0.36,0.33,3,15,0.5846567310041534,0.7417467613873798,0.49529411764705883,0.3717887725975262,0.34974093264248707,3.9423076923076925,8.865384615384615,22,166,352,0.48,0.42857142857142855,0.5833333333333334,28,0.5,6,0.3333333333333333,11,0.5454545454545454,5,0.4,0,0,0,0,0.78,0.66,0.58,0.28,0.5,0,2,0.6429141185854825,0.6840363937138131,0.5011169024571854,0.3648279628618241,0.4006734006734007,2.0576923076923075,3.923076923076923,1,1,0,0,0,1
34,81,710,0.42,0.39285714285714285,0.46153846153846156,14,0.35714285714285715,24,0.5416666666666666,1,0.0,11,0.2727272727272727,0,0,0,0,0.69,0.76,0.5,0.35,0.5,3,3,0.7052165354330708,0.6769016050244243,0.5075125208681135,0.3624242424242424,0.37677053824362605,1.14,3.02,27,23,1943,0.52,0.45454545454545453,0.5714285714285714,13,0.38461538461538464,18,0.6111111111111112,9,0.7777777777777778,10,0.3,0,0,0,0,0.65,0.76,0.46,0.32,0.4,3,2,0.6411764705882353,0.7456880733944954,0.48655737704918034,0.3467276227141482,0.3695652173913043,2.6037735849056602,7.30188679245283,1,1,0,0,1,0
37,113,542,0.56,0.4782608695652174,0.6153846153846154,20,0.6,10,0.5,10,0.6,10,0.5,0,0,0,0,0.62,0.68,0.42,0.22,0.2,2,2,0.6566626650660264,0.673126142595978,0.5132867132867133,0.3831589436970603,0.43023255813953487,1.2545454545454546,2.890909090909091,28,174,329,0.6,0.55,0.7,37,0.6486486486486487,2,0.5,9,0.4444444444444444,2,0.5,0,0,0,0,0.65,0.8,0.75,0.42,0.75,1,7,0.6247093023255814,0.7156817124243834,0.5344694035631293,0.39557399723374825,0.4205298013245033,2.3137254901960786,5.450980392156863,3,0,1,0,0,0
27,4,5100,0.68,0.68,0.625,19,0.6842105263157895,10,0.6,12,0.8333333333333334,9,0.5555555555555556,0,0,0,0,0.62,0.77,0.45,0.28,0.25,6,15,0.6279340769102714,0.7820784729586426,0.5579937304075235,0.35367269109600397,0.4103896103896104,1.7027027027027026,10.635135135135135,20,20,2355,0.62,0.5652173913043478,0.7647058823529411,13,0.6153846153846154,15,0.6666666666666666,9,0.6666666666666666,13,0.5384615384615384,0,0,0,0,0.67,0.74,0.67,0.35,0.4,1,10,0.6065082423463927,0.7525591246028944,0.49864056552474173,0.37153813378781425,0.3779527559055118,3.288135593220339,6.220338983050848,2,0,1,0,0,0
23,28,1660,0.66,0.6842105263157895,0.8571428571428571,29,0.7241379310344828,5,0.8,0,0.0,16,0.5,0,0,0,0,0.56,0.75,0.64,0.5,0.44,2,6,0.6182881446039341,0.7570937231298366,0.516016713091922,0.3525065963060686,0.3720136518771331,2.549019607843137,8.196078431372548,27,62,832,0.56,0.5454545454545454,0.5,10,0.6,33,0.6060606060606061,3,0.3333333333333333,4,0.25,0,0,0,0,0.63,0.58,0.36,0.3,0.0,4,1,0.6479941291585127,0.6881842204605512,0.48992355802640725,0.400997150997151,0.3891509433962264,3.2545454545454544,3.1272727272727274,1,1,0,1,0,0
32,104,597,0.54,0.34782608695652173,0.6,17,0.47058823529411764,15,0.6,1,0.0,17,0.5882352941176471,0,0,0,0,0.47,0.88,0.66,0.43,0.23,1,3,0.6173511014413925,0.711453744493392,0.5550817341862118,0.37774122807017546,0.40728476821192056,2.18,4.58,30,162,371,0.56,0.6363636363636364,0.5555555555555556,5,0.8,26,0.5769230769230769,3,0.3333333333333333,16,0.5,0,0,0,0,0.6,0.66,0.44,0.24,0.0,2,1,0.6225619399051133,0.6803556308213379,0.5425977653631285,0.37572254335260113,0.3659942363112392,1.8076923076923077,4.038461538461538,3,1,0,1,0,0
22,156,378,0.6,0.5652173913043478,0.9166666666666666,6,0.5,41,0.6097560975609756,3,0.6666666666666666,0,0.0,0,0,0,0,0.6,0.63,0.39,0.3,0.25,3,1,0.6009654062751408,0.6635430611334225,0.4825268817204301,0.4302840761011207,0.46733668341708545,3.4615384615384617,2.019230769230769,25,193,298,0.68,0.6666666666666666,0.7333333333333333,30,0.6333333333333333,0,0.0,1,0.0,19,0.7894736842105263,0,0,0,0,0.54,0.85,0.52,0.47,0.5,3,7,0.5778965129358831,0.7727493917274939,0.5176548967355097,0.3769057029926595,0.4343065693430657,3.34,8.78,2,0,1,0,0,0
28,107,572,0.52,0.48148148148148145,0.625,20,0.6,7,0.0,9,0.4444444444444444,14,0.7142857142857143,0,0,0,0,0.64,0.81,0.63,0.25,0.0,3,16,0.6619199607169163,0.7429525222551929,0.5039941902687001,0.3313879725957879,0.3764705882352941,3.84,11.46,26,111,554,0.38,0.43478260869565216,0.52,24,0.4166666666666667,13,0.38461538461538464,6,0.3333333333333333,7,0.2857142857142857,0,0,0,0,0.58,0.88,0.56,0.26,0.0,3,11,0.5861170338782279,0.7647534357316087,0.4939896966227819,0.3226205191594561,0.33766233766233766,3.5098039215686274,9.470588235294118,2,1,1,0,0,0
19,138,440,0.74,0.6,1.25,28,0.7857142857142857,0,0.0,0,0.0,22,0.6818181818181818,0,0,0,0,0.54,0.64,0.49,0.35,0.27,2,6,0.5870386515547806,0.7222772277227723,0.5193525686136523,0.42002237136465326,0.4275,3.173076923076923,4.403846153846154,20,170,340,0.54,0.6666666666666666,0.5714285714285714,41,0.6097560975609756,0,0.0,4,0.0,5,0.4,0,0,0,0,0.65,0.72,0.51,0.43,1.0,1,21,0.6150904919704308,0.7277248238707004,0.47086092715231787,0.36898256570387716,0.3952802359882006,2.3703703703703702,8.222222222222221,2,0,1,0,0,0
25,93,636,0.5,0.4117647058823529,0.65,33,0.5151515151515151,1,0.0,9,0.4444444444444444,7,0.5714285714285714,0,0,0,0,0.56,0.91,0.5,0.3,0.11,6,11,0.6385044913814033,0.7342205323193917,0.5211551376762928,0.3506555423122765,0.36245954692556637,2.1864406779661016,6.0,27,150,389,0.56,0.625,1.0,46,0.5869565217391305,1,0.0,2,0.0,1,1.0,0,0,0,0,0.62,0.73,0.65,0.27,0.25,1,6,0.592169191197485,0.666988416988417,0.5101611772950245,0.38899858956276445,0.41896024464831805,2.5306122448979593,4.061224489795919,1,0,1,0,0,0
24,27,1690,0.52,0.5238095238095238,0.6363636363636364,9,0.3333333333333333,33,0.696969696969697,3,0.0,5,0.0,0,0,0,0,0.68,0.75,0.48,0.45,0.5,0,5,0.7194944093339816,0.6375,0.5121317157712305,0.3959479739869935,0.40554156171284633,1.8867924528301887,2.0943396226415096,27,43,1205,0.48,0.42105263157894735,0.8888888888888888,10,0.3,31,0.6451612903225806,3,0.0,6,0.16666666666666666,0,0,0,0,0.6,0.6,0.48,0.34,0.0,2,0,0.6930320150659134,0.6569293478260869,0.46932515337423314,0.3886144436603152,0.3887468030690537,3.8727272727272726,2.1454545454545455,1,1,0,0,1,0
25,70,772,0.54,0.43478260869565216,0.5294117647058824,10,0.4,29,0.5862068965517241,2,0.5,9,0.5555555555555556,0,0,0,0,0.58,0.68,0.65,0.54,0.38,1,1,0.6750258531540848,0.6568364611260054,0.4996022275258552,0.3976872800402212,0.4105263157894737,1.4901960784313726,1.607843137254902,32,83,679,0.6,0.6666666666666666,0.5555555555555556,12,0.5,25,0.8,5,0.4,8,0.25,0,0,0,0,0.68,0.49,0.4,0.33,0.33,4,0,0.6744002109148431,0.6336982017200938,0.5271255060728745,0.42103875560242554,0.45813953488372094,2.207547169811321,0.7735849056603774,3,1,0,0,1,0
